S.No,Registration Number,Name & Address,Type,Date,Source URL,Scraped At
144,TN/Agent/0085/2021 dated 09.04.2021,TN/Agent/0085/2021 dated 09.04.2021,Individual,09.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586624
145,TN/Agent/0086/2021 dated 09.04.2021,TN/Agent/0086/2021 dated 09.04.2021,Individual,09.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586644
146,TN/Agent/0087/2021 dated 09.04.2021,TN/Agent/0087/2021 dated 09.04.2021,Individual,09.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586664
147,TN/Agent/0088/2021 dated 09.04.2021,TN/Agent/0088/2021 dated 09.04.2021,Individual,09.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586682
148,TN/Agent/0089/2021 dated 09.04.2021,TN/Agent/0089/2021 dated 09.04.2021,Individual,09.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586701
149,TN/Agent/0090/2021 dated 09.04.2021,TN/Agent/0090/2021 dated 09.04.2021,Individual,09.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586723
150,TN/Agent/0091/2021 dated 19.04.2021,TN/Agent/0091/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586741
151,TN/Agent/0092/2021 dated 19.04.2021,TN/Agent/0092/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586762
152,TN/Agent/0093/2021 dated 19.04.2021,TN/Agent/0093/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586784
153,TN/Agent/0094/2021 dated 19.04.2021,TN/Agent/0094/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586801
154,TN/Agent/0095/2021 dated 19.04.2021,TN/Agent/0095/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586820
155,TN/Agent/0096/2021 dated 19.04.2021,TN/Agent/0096/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586840
156,TN/Agent/0097/2021 dated 19.04.2021,TN/Agent/0097/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586859
157,TN/Agent/0098/2021 dated 19.04.2021,TN/Agent/0098/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586880
158,TN/Agent/0099/2021 dated 19.04.2021,TN/Agent/0099/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586900
159,TN/Agent/0100/2021 dated 19.04.2021,TN/Agent/0100/2021 dated 19.04.2021,Individual,19.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586922
160,TN/Agent/0101/2021 dated 22.04.2021,TN/Agent/0101/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586942
161,TN/Agent/0102/2021 dated 22.04.2021,TN/Agent/0102/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586963
162,TN/Agent/0103/2021 dated 22.04.2021,TN/Agent/0103/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586979
163,TN/Agent/0104/2021 dated 22.04.2021,TN/Agent/0104/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.586998
164,TN/Agent/0105/2021 dated 22.04.2021,TN/Agent/0105/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587018
165,TN/Agent/0106/2021 dated 22.04.2021,TN/Agent/0106/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587037
166,TN/Agent/0107/2021 dated 22.04.2021,TN/Agent/0107/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587058
167,TN/Agent/0108/2021 dated 22.04.2021,TN/Agent/0108/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587078
168,TN/Agent/0109/2021 dated 22.04.2021,TN/Agent/0109/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587097
169,TN/Agent/0110/2021 dated 22.04.2021,TN/Agent/0110/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587116
170,TN/Agent/0111/2021 dated 22.04.2021,TN/Agent/0111/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587136
171,TN/Agent/0112/2021 dated 22.04.2021,TN/Agent/0112/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587159
172,TN/Agent/0113/2021 dated 22.04.2021,TN/Agent/0113/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587180
173,TN/Agent/0114/2021 dated 22.04.2021,TN/Agent/0114/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587200
174,TN/Agent/0115/2021 dated 22.04.2021,TN/Agent/0115/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587220
175,TN/Agent/0116/2021 dated 22.04.2021,TN/Agent/0116/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587240
176,TN/Agent/0117/2021 dated 22.04.2021,TN/Agent/0117/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587259
177,TN/Agent/0118/2021 dated 22.04.2021,TN/Agent/0118/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587279
178,TN/Agent/0119/2021 dated 22.04.2021,TN/Agent/0119/2021 dated 22.04.2021,Individual,22.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587299
179,TN/Agent/0120/2021 dated 23.04.2021,TN/Agent/0120/2021 dated 23.04.2021,Individual,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587320
180,TN/Agent/0121/2021 dated 23.04.2021,TN/Agent/0121/2021 dated 23.04.2021,Individual,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587342
181,TN/Agent/0122/2021 dated 23.04.2021,TN/Agent/0122/2021 dated 23.04.2021,Firm,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587361
182,TN/Agent/0123/2021 dated 23.04.2021,TN/Agent/0123/2021 dated 23.04.2021,Firm,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587379
183,TN/Agent/0124/2021 dated 23.04.2021,TN/Agent/0124/2021 dated 23.04.2021,Firm,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587396
184,TN/Agent/0125/2021 dated 23.04.2021,TN/Agent/0125/2021 dated 23.04.2021,Firm,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587420
185,TN/Agent/0126/2021 dated 23.04.2021,TN/Agent/0126/2021 dated 23.04.2021,Firm,23.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587441
186,TN/Agent/0127/2021 dated 28.04.2021,TN/Agent/0127/2021 dated 28.04.2021,Individual,28.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587463
187,TN/Agent/0128/2021 dated 28.04.2021,TN/Agent/0128/2021 dated 28.04.2021,Individual,28.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587486
188,TN/Agent/0129/2021 dated 28.04.2021,TN/Agent/0129/2021 dated 28.04.2021,Individual,28.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587509
189,TN/Agent/0130/2021 dated 28.04.2021,TN/Agent/0130/2021 dated 28.04.2021,Individual,28.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587530
190,TN/Agent/0131/2021 dated 28.04.2021,TN/Agent/0131/2021 dated 28.04.2021,Individual,28.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587551
191,TN/Agent/0132/2021 dated 28.04.2021,TN/Agent/0132/2021 dated 28.04.2021,Individual,28.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587575
192,TN/Agent/0133/2021 dated 29.04.2021,TN/Agent/0133/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587597
193,TN/Agent/0134/2021 dated 29.04.2021,TN/Agent/0134/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587617
194,TN/Agent/0135/2021 dated 29.04.2021,TN/Agent/0135/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587636
195,TN/Agent/0136/2021 dated 29.04.2021,TN/Agent/0136/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587656
196,TN/Agent/0137/2021 dated 29.04.2021,TN/Agent/0137/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587675
197,TN/Agent/0138/2021 dated 29.04.2021,TN/Agent/0138/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587694
198,TN/Agent/0139/2021 dated 29.04.2021,TN/Agent/0139/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587713
199,TN/Agent/0140/2021 dated 29.04.2021,TN/Agent/0140/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587732
200,TN/Agent/0141/2021 dated 29.04.2021,TN/Agent/0141/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587751
201,TN/Agent/0142/2021 dated 29.04.2021,TN/Agent/0142/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587775
202,TN/Agent/0143/2021 dated 29.04.2021,TN/Agent/0143/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587795
203,TN/Agent/0144/2021 dated 29.04.2021,TN/Agent/0144/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587853
204,TN/Agent/0145/2021 dated 29.04.2021,TN/Agent/0145/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587877
205,TN/Agent/0146/2021 dated 29.04.2021,TN/Agent/0146/2021 dated 29.04.2021,Individual,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587897
206,TN/Agent/0147/2021 dated 29.04.2021,TN/Agent/0147/2021 dated 29.04.2021,Firm,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587915
207,TN/Agent/0148/2021 dated 29.04.2021,TN/Agent/0148/2021 dated 29.04.2021,Firm,29.04.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587933
208,TN/Agent/0149/2021 dated 04.05.2021,TN/Agent/0149/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587952
209,TN/Agent/0150/2021 dated 04.05.2021,TN/Agent/0150/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.587972
210,TN/Agent/0151/2021 dated 04.05.2021,TN/Agent/0151/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588034
211,TN/Agent/0152/2021 dated 04.05.2021,TN/Agent/0152/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588059
212,TN/Agent/0153/2021 dated 04.05.2021,TN/Agent/0153/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588081
213,TN/Agent/0154/2021 dated 04.05.2021,TN/Agent/0154/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588100
214,TN/Agent/0155/2021 dated 04.05.2021,TN/Agent/0155/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588120
215,TN/Agent/0156/2021 dated 04.05.2021,TN/Agent/0156/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588139
216,TN/Agent/0157/2021 dated 04.05.2021,TN/Agent/0157/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588157
217,TN/Agent/0158/2021 dated 04.05.2021,TN/Agent/0158/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588177
218,TN/Agent/0159/2021 dated 04.05.2021,TN/Agent/0159/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588201
219,TN/Agent/0160/2021 dated 04.05.2021,TN/Agent/0160/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588220
220,TN/Agent/0161/2021 dated 04.05.2021,TN/Agent/0161/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588240
221,TN/Agent/0162/2021 dated 04.05.2021,TN/Agent/0162/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588259
222,TN/Agent/0163/2021 dated 04.05.2021,TN/Agent/0163/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588280
223,TN/Agent/0164/2021 dated 04.05.2021,TN/Agent/0164/2021 dated 04.05.2021,Individual,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588309
224,TN/Agent/0165/2021 dated 04.05.2021,TN/Agent/0165/2021 dated 04.05.2021,Firm,04.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588329
225,TN/Agent/0166/2021 dated 06.05.2021,TN/Agent/0166/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588391
226,TN/Agent/0167/2021 dated 06.05.2021,TN/Agent/0167/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588466
227,TN/Agent/0168/2021 dated 06.05.2021,TN/Agent/0168/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588488
228,TN/Agent/0169/2021 dated 06.05.2021,TN/Agent/0169/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588508
229,TN/Agent/0170/2021 dated 06.05.2021,TN/Agent/0170/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588529
230,TN/Agent/0171/2021 dated 06.05.2021,TN/Agent/0171/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588551
231,TN/Agent/0172/2021 dated 06.05.2021,TN/Agent/0172/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588570
232,TN/Agent/0173/2021 dated 06.05.2021,TN/Agent/0173/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588591
233,TN/Agent/0174/2021 dated 06.05.2021,TN/Agent/0174/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588629
234,TN/Agent/0175/2021 dated 06.05.2021,TN/Agent/0175/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588673
235,TN/Agent/0176/2021 dated 06.05.2021,TN/Agent/0176/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588703
236,TN/Agent/0177/2021 dated 06.05.2021,TN/Agent/0177/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588726
237,TN/Agent/0178/2021 dated 06.05.2021,TN/Agent/0178/2021 dated 06.05.2021,Individual,06.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588746
238,TN/Agent/0179/2021 dated 07.05.2021,TN/Agent/0179/2021 dated 07.05.2021,Individual,07.05.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588769
239,TN/Agent/0180/2021 dated 14.06.2021,TN/Agent/0180/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588790
240,TN/Agent/0181/2021 dated 14.06.2021,TN/Agent/0181/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588810
241,TN/Agent/0182/2021 dated 14.06.2021,TN/Agent/0182/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588830
242,TN/Agent/0183/2021 dated 14.06.2021,TN/Agent/0183/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588849
243,TN/Agent/0184/2021 dated 14.06.2021,TN/Agent/0184/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588870
244,TN/Agent/0185/2021 dated 14.06.2021,TN/Agent/0185/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588892
245,TN/Agent/0186/2021 dated 14.06.2021,TN/Agent/0186/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588913
246,TN/Agent/0187/2021 dated 14.06.2021,TN/Agent/0187/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588932
247,TN/Agent/0188/2021 dated 14.06.2021,TN/Agent/0188/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588956
248,TN/Agent/0189/2021 dated 14.06.2021,TN/Agent/0189/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588977
249,TN/Agent/0190/2021 dated 14.06.2021,TN/Agent/0190/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.588998
250,TN/Agent/0191/2021 dated 14.06.2021,TN/Agent/0191/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589020
251,TN/Agent/0192/2021 dated 14.06.2021,TN/Agent/0192/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589040
252,TN/Agent/0193/2021 dated 14.06.2021,TN/Agent/0193/2021 dated 14.06.2021,Individual,14.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589062
253,TN/Agent/0194/2021 dated 15.06.2021,TN/Agent/0194/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589084
254,TN/Agent/0195/2021 dated 15.06.2021,TN/Agent/0195/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589102
255,TN/Agent/0196/2021 dated 15.06.2021,TN/Agent/0196/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589123
256,TN/Agent/0197/2021 dated 15.06.2021,TN/Agent/0197/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589144
257,TN/Agent/0198/2021 dated 15.06.2021,TN/Agent/0198/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589166
258,TN/Agent/0199/2021 dated 15.06.2021,TN/Agent/0199/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589187
259,TN/Agent/0200/2021 dated 15.06.2021,TN/Agent/0200/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589208
260,TN/Agent/0201/2021 dated 15.06.2021,TN/Agent/0201/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589229
261,TN/Agent/0202/2021 dated 15.06.2021,TN/Agent/0202/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589249
262,TN/Agent/0203/2021 dated 15.06.2021,TN/Agent/0203/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589335
263,TN/Agent/0204/2021 dated 15.06.2021,TN/Agent/0204/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589368
264,TN/Agent/0205/2021 dated 15.06.2021,TN/Agent/0205/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589387
265,TN/Agent/0206/2021 dated 15.06.2021,TN/Agent/0206/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589406
266,TN/Agent/0207/2021 dated 15.06.2021,TN/Agent/0207/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589424
267,TN/Agent/0208/2021 dated 15.06.2021,TN/Agent/0208/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589444
268,TN/Agent/0209/2021 dated 15.06.2021,TN/Agent/0209/2021 dated 15.06.2021,Individual,15.06.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.589470
